LoanId,Amount,Grade,Grade_Score,Home,Income,Income_Bracket,Status,Default_Flag,Reason,DebtIncRat,DTI_Risk_Category,Loan_Size_Category,Income_to_Loan_Ratio,Risk_Score,Overall_Risk_Category
119880,"15,925",F,6,RENT,"40,000",Medium,Charged Off,1,debt_consolidation,17.76,Low Risk,Large,39.81,10.1,MEDIUM RISK
147587,"9,625",C,3,OWN,"27,000",Low,Fully Paid,0,debt_consolidation,21.87,Medium Risk,Medium,35.65,10.15,MEDIUM RISK
595674,"20,000",A,1,MORTGAGE,"200,000",High,Fully Paid,0,debt_consolidation,5.89,Low Risk,Large,10,3.16,LOW RISK
63255,"4,200",C,3,MORTGAGE,"50,000",Medium,Charged Off,1,major_purchase,4.92,Low Risk,Small,8.4,3.57,LOW RISK
155618,"4,800",A,1,RENT,"30,000",Low,Fully Paid,0,debt_consolidation,18.96,Low Risk,Small,16,8.58,LOW RISK
586950,"35,000",C,3,OWN,"110,000",High,Fully Paid,0,debt_consolidation,11.86,Low Risk,Large,31.82,6.14,LOW RISK
356087,"30,000",C,3,MORTGAGE,"75,000",Medium,Fully Paid,0,credit_card,26.9,Medium Risk,Large,40,12.36,MEDIUM RISK
489313,"8,000",C,3,RENT,"38,500",Low,Fully Paid,0,credit_card,12.97,Low Risk,Medium,20.78,6.99,LOW RISK
366837,"24,000",E,5,MORTGAGE,"73,000",Medium,Current,0,debt_consolidation,24.99,Medium Risk,Large,32.88,12.4,MEDIUM RISK
359745,"28,000",B,2,MORTGAGE,"110,000",High,Fully Paid,0,credit_card,39.99,High Risk,Large,25.45,17.2,MEDIUM RISK
17747,"6,500",C,3,OWN,"26,000",Low,Fully Paid,0,debt_consolidation,28.81,Medium Risk,Medium,25,12.92,MEDIUM RISK
353297,"28,700",C,3,MORTGAGE,"60,000",Medium,Charged Off,1,credit_card,18.12,Low Risk,Large,47.83,8.85,LOW RISK
289179,"10,000",A,1,MORTGAGE,"50,000",Medium,Fully Paid,0,debt_consolidation,17.52,Low Risk,Medium,20,7.81,LOW RISK
249909,"22,400",D,4,MORTGAGE,"225,000",High,Fully Paid,0,debt_consolidation,20.05,Medium Risk,Large,9.96,10.02,MEDIUM RISK
11547,"25,000",B,2,MORTGAGE,"75,000",Medium,Fully Paid,0,credit_card,6.66,Low Risk,Large,33.33,3.86,LOW RISK
504181,"4,000",C,3,MORTGAGE,"89,000",High,Current,0,other,16.05,Low Risk,Small,4.49,8.02,LOW RISK
15935,"18,000",A,1,MORTGAGE,"55,000",Medium,Fully Paid,0,credit_card,9.72,Low Risk,Large,32.73,4.69,LOW RISK
358566,"21,600",D,4,MORTGAGE,"60,000",Medium,Current,0,debt_consolidation,31.22,Medium Risk,Large,36,14.49,MEDIUM RISK
404812,"12,000",C,3,MORTGAGE,"51,000",Medium,Current,0,credit_card,27.53,Medium Risk,Medium,23.53,12.61,MEDIUM RISK
409875,"12,000",C,3,RENT,"83,000",High,Current,0,debt_consolidation,8,Low Risk,Medium,14.46,5,LOW RISK
465463,"22,200",D,4,MORTGAGE,"70,000",Medium,Late (16-30 days),0,home_improvement,12.6,Low Risk,Large,31.71,7.04,LOW RISK
540246,"10,200",G,7,RENT,"73,000",Medium,Fully Paid,0,debt_consolidation,13.05,Low Risk,Medium,13.97,8.62,LOW RISK
213101,"12,000",D,4,RENT,"52,000",Medium,Charged Off,1,debt_consolidation,27.03,Medium Risk,Medium,23.08,13.01,MEDIUM RISK
419137,"11,500",C,3,MORTGAGE,"45,600",Medium,Current,0,debt_consolidation,10.39,Low Risk,Medium,25.22,5.76,LOW RISK
382756,"20,000",E,5,RENT,"84,000",High,Current,0,credit_card,26.43,Medium Risk,Large,23.81,13.17,MEDIUM RISK
161887,"5,000",E,5,MORTGAGE,"69,000",Medium,Fully Paid,0,home_improvement,11.25,Low Risk,Medium,7.25,6.9,LOW RISK
487019,"28,000",A,1,MORTGAGE,"110,000",High,Current,0,credit_card,6.17,Low Risk,Large,25.45,3.27,LOW RISK
136925,"12,000",C,3,MORTGAGE,"39,000",Low,Fully Paid,0,debt_consolidation,31.14,Medium Risk,Medium,30.77,14.06,MEDIUM RISK
373472,"18,000",C,3,RENT,"90,000",High,Fully Paid,0,debt_consolidation,25.28,Medium Risk,Large,20,11.91,MEDIUM RISK
510743,"6,600",A,1,OWN,"95,000",High,Fully Paid,0,credit_card,14.06,Low Risk,Medium,6.95,6.22,LOW RISK
38059,"16,000",D,4,MORTGAGE,"75,000",Medium,Fully Paid,0,debt_consolidation,21.9,Medium Risk,Large,21.33,10.76,MEDIUM RISK
599472,"6,375",D,4,RENT,"50,000",Medium,Charged Off,1,credit_card,11.28,Low Risk,Medium,12.75,6.71,LOW RISK
305250,"2,500",C,3,OWN,"105,000",High,Current,0,other,35.64,High Risk,Small,2.38,15.66,MEDIUM RISK
509661,"12,000",C,3,RENT,"62,500",Medium,Fully Paid,0,debt_consolidation,6.68,Low Risk,Medium,19.2,4.47,LOW RISK
319399,"12,000",C,3,MORTGAGE,"64,480",Medium,Current,0,debt_consolidation,22.5,Medium Risk,Medium,18.61,10.6,MEDIUM RISK
379023,"24,000",D,4,MORTGAGE,"170,000",High,Current,0,home_improvement,0,Low Risk,Large,14.12,2,LOW RISK
214491,"12,000",C,3,RENT,"47,000",Medium,Fully Paid,0,credit_card,19.48,Low Risk,Medium,25.53,9.59,LOW RISK
305678,"6,000",B,2,RENT,"38,000",Low,Charged Off,1,credit_card,32.38,Medium Risk,Medium,15.79,14.35,MEDIUM RISK
404323,"10,000",C,3,RENT,"57,200",Medium,Current,0,vacation,12.57,Low Risk,Medium,17.48,6.83,LOW RISK
613482,"19,200",A,1,MORTGAGE,"70,000",Medium,Fully Paid,0,debt_consolidation,11.61,Low Risk,Large,27.43,5.44,LOW RISK
492353,"12,000",C,3,MORTGAGE,"60,000",Medium,Charged Off,1,home_improvement,5.12,Low Risk,Medium,20,3.65,LOW RISK
4113,"9,325",E,5,OWN,"65,000",Medium,Fully Paid,0,small_business,13.41,Low Risk,Medium,14.35,7.56,LOW RISK
654991,"28,000",C,3,MORTGAGE,"110,000",High,Fully Paid,0,credit_card,26.95,Medium Risk,Large,25.45,12.38,MEDIUM RISK
543183,"15,000",A,1,OWN,"57,000",Medium,Current,0,debt_consolidation,16.74,Low Risk,Large,26.32,7.3,LOW RISK
652244,"5,600",C,3,MORTGAGE,"70,000",Medium,Fully Paid,0,debt_consolidation,3.79,Low Risk,Medium,8,3.12,LOW RISK
280389,"10,000",B,2,RENT,"30,000",Low,Late (31-120 days),0,debt_consolidation,5.8,Low Risk,Medium,33.33,3.72,LOW RISK
233929,"6,100",B,2,RENT,"45,000",Medium,Fully Paid,0,credit_card,10.51,Low Risk,Medium,13.56,5.6,LOW RISK
655956,"30,000",A,1,MORTGAGE,"160,000",High,Fully Paid,0,debt_consolidation,7.26,Low Risk,Large,18.75,3.7,LOW RISK
104213,"14,000",E,5,RENT,"50,000",Medium,Fully Paid,0,debt_consolidation,12.39,Low Risk,Medium,28,7.56,LOW RISK
516644,"16,000",B,2,MORTGAGE,"55,000",Medium,Current,0,credit_card,4.12,Low Risk,Large,29.09,2.85,LOW RISK
536811,"10,000",C,3,MORTGAGE,"42,000",Medium,Fully Paid,0,debt_consolidation,8,Low Risk,Medium,23.81,4.8,LOW RISK
105757,"14,000",A,1,MORTGAGE,"76,000",Medium,Fully Paid,0,debt_consolidation,30.05,Medium Risk,Medium,18.42,12.82,MEDIUM RISK
395772,"4,000",B,2,MORTGAGE,"48,560",Medium,Current,0,medical,33.39,Medium Risk,Small,8.24,14.56,MEDIUM RISK
410526,"9,200",D,4,MORTGAGE,"20,000",Low,Fully Paid,0,debt_consolidation,39.68,High Risk,Medium,46,17.87,MEDIUM RISK
129816,"10,500",B,2,RENT,"36,000",Low,Fully Paid,0,debt_consolidation,13.82,Low Risk,Medium,29.17,6.93,LOW RISK
371073,"3,550",C,3,RENT,"60,000",Medium,Charged Off,1,debt_consolidation,30.14,Medium Risk,Small,5.92,13.86,MEDIUM RISK
516051,"20,000",B,2,RENT,"44,000",Medium,Current,0,debt_consolidation,9.49,Low Risk,Large,45.45,5.2,LOW RISK
359782,"18,000",B,2,MORTGAGE,"37,000",Low,Fully Paid,0,credit_card,12.78,Low Risk,Large,48.65,6.31,LOW RISK
144239,"25,000",C,3,RENT,"85,000",High,Current,0,credit_card,11.57,Low Risk,Large,29.41,6.43,LOW RISK
20706,"27,600",B,2,MORTGAGE,"88,000",High,Current,0,debt_consolidation,21.26,Medium Risk,Large,31.36,9.7,LOW RISK
446972,"16,000",C,3,MORTGAGE,"72,000",Medium,In Grace Period,0,other,33.45,Medium Risk,Large,22.22,14.98,MEDIUM RISK
365194,"18,000",A,1,OWN,"220,000",High,Fully Paid,0,other,11.57,Low Risk,Large,8.18,5.23,LOW RISK
602732,"5,000",C,3,MORTGAGE,"73,000",Medium,Current,0,home_improvement,35.3,High Risk,Medium,6.85,15.72,MEDIUM RISK
201155,"10,800",D,4,MORTGAGE,"28,000",Low,Charged Off,1,debt_consolidation,32.53,Medium Risk,Medium,38.57,15.01,MEDIUM RISK
296772,"20,075",C,3,MORTGAGE,"150,000",High,Current,0,small_business,25.41,Medium Risk,Large,13.38,11.76,MEDIUM RISK
155767,"28,000",B,2,MORTGAGE,"110,000",High,Fully Paid,0,credit_card,10.18,Low Risk,Large,25.45,5.27,LOW RISK
526933,"25,000",B,2,RENT,"52,000",Medium,Current,0,credit_card,31.18,Medium Risk,Large,48.08,13.87,MEDIUM RISK
76518,"12,000",B,2,MORTGAGE,"55,000",Medium,Charged Off,1,debt_consolidation,26.05,Medium Risk,Medium,21.82,11.62,MEDIUM RISK
194931,"25,000",D,4,MORTGAGE,"85,000",High,Charged Off,1,debt_consolidation,16.17,Low Risk,Large,29.41,8.47,LOW RISK
82426,"25,000",D,4,RENT,"70,000",Medium,Current,0,debt_consolidation,26.95,Medium Risk,Large,35.71,12.98,MEDIUM RISK
527782,"22,400",E,5,MORTGAGE,"108,000",High,Fully Paid,0,debt_consolidation,8.71,Low Risk,Large,20.74,5.88,LOW RISK
128662,"8,425",D,4,RENT,"22,200",Low,Fully Paid,0,credit_card,32.49,Medium Risk,Medium,37.95,15.2,MEDIUM RISK
384581,"13,600",E,5,RENT,"48,000",Medium,Fully Paid,0,other,18.63,Low Risk,Medium,28.33,10.05,MEDIUM RISK
578205,"9,000",B,2,MORTGAGE,"87,350",High,Fully Paid,0,debt_consolidation,17.74,Low Risk,Medium,10.3,8.3,LOW RISK
125628,"11,500",D,4,MORTGAGE,"49,926",Medium,Fully Paid,0,debt_consolidation,15.65,Low Risk,Medium,23.03,8.26,LOW RISK
489399,"15,000",B,2,RENT,"85,227",High,Current,0,credit_card,19.25,Low Risk,Large,17.6,9.1,LOW RISK
271803,"28,000",D,4,RENT,"102,195",High,Charged Off,1,debt_consolidation,19.82,Low Risk,Large,27.4,10.13,MEDIUM RISK
393496,"10,000",D,4,RENT,"37,000",Low,Current,0,debt_consolidation,10.31,Low Risk,Medium,27.03,6.32,LOW RISK
564728,"35,000",F,6,MORTGAGE,"180,000",High,Fully Paid,0,home_improvement,5.79,Low Risk,Large,19.44,5.12,LOW RISK
619060,"12,000",C,3,MORTGAGE,"50,000",Medium,Fully Paid,0,credit_card,19.08,Low Risk,Medium,24,9.23,LOW RISK
142427,"22,400",A,1,MORTGAGE,"75,000",Medium,Fully Paid,0,credit_card,17.49,Low Risk,Large,29.87,7.8,LOW RISK
612307,"8,050",D,4,RENT,"27,000",Low,Fully Paid,0,car,19.24,Low Risk,Medium,29.81,9.9,LOW RISK
266441,"10,800",B,2,OWN,"41,000",Medium,Fully Paid,0,debt_consolidation,19.96,Low Risk,Medium,26.34,8.98,LOW RISK
528338,"1,500",F,6,RENT,"65,000",Medium,Fully Paid,0,moving,24.13,Medium Risk,Small,2.31,12.65,MEDIUM RISK
142847,"18,000",E,5,RENT,"58,000",Medium,Charged Off,1,debt_consolidation,18.56,Low Risk,Large,31.03,10.02,MEDIUM RISK
76539,"5,000",A,1,MORTGAGE,"28,000",Low,Fully Paid,0,credit_card,9.94,Low Risk,Medium,17.86,4.78,LOW RISK
418002,"4,000",C,3,RENT,"75,000",Medium,Charged Off,1,debt_consolidation,9.6,Low Risk,Small,5.33,5.64,LOW RISK
597782,"13,000",C,3,MORTGAGE,"52,000",Medium,Fully Paid,0,credit_card,12.79,Low Risk,Medium,25,6.72,LOW RISK
442224,"10,000",B,2,MORTGAGE,"85,000",High,Current,0,debt_consolidation,17.46,Low Risk,Medium,11.76,8.18,LOW RISK
271635,"14,000",D,4,OWN,"74,000",Medium,Current,0,debt_consolidation,21.42,Medium Risk,Medium,18.92,10.37,MEDIUM RISK
339480,"30,000",D,4,RENT,"220,000",High,Fully Paid,0,other,0.77,Low Risk,Large,13.64,2.51,LOW RISK
261427,"23,925",E,5,MORTGAGE,"63,000",Medium,Current,0,debt_consolidation,39.41,High Risk,Large,37.98,18.16,MEDIUM RISK
232159,"29,700",C,3,MORTGAGE,"70,000",Medium,Fully Paid,0,credit_card,27.65,Medium Risk,Large,42.43,12.66,MEDIUM RISK
384174,"35,000",C,3,MORTGAGE,"132,327",High,Fully Paid,0,debt_consolidation,16.07,Low Risk,Large,26.45,8.03,LOW RISK
18718,"25,000",B,2,OWN,"55,000",Medium,Fully Paid,0,debt_consolidation,20.36,Medium Risk,Large,45.45,9.14,LOW RISK
339674,"18,000",E,5,RENT,"75,000",Medium,Charged Off,1,debt_consolidation,24.01,Medium Risk,Large,24,12.2,MEDIUM RISK
262483,"35,000",D,4,RENT,"282,000",High,Fully Paid,0,other,5.12,Low Risk,Large,12.41,4.25,LOW RISK
200984,"20,000",A,1,MORTGAGE,"95,000",High,Fully Paid,0,credit_card,12.77,Low Risk,Large,21.05,5.91,LOW RISK
566040,"12,000",E,5,RENT,"50,000",Medium,Fully Paid,0,debt_consolidation,24.24,Medium Risk,Medium,24,12.3,MEDIUM RISK
487287,"10,950",B,2,RENT,"35,000",Low,Charged Off,1,debt_consolidation,36.21,High Risk,Medium,31.29,15.88,MEDIUM RISK
656264,"20,000",D,4,MORTGAGE,"70,000",Medium,Fully Paid,0,home_improvement,11.61,Low Risk,Large,28.57,6.64,LOW RISK
203695,"24,000",A,1,MORTGAGE,"119,000",High,Fully Paid,0,debt_consolidation,21.94,Medium Risk,Large,20.17,9.58,LOW RISK
630021,"24,000",B,2,MORTGAGE,"71,000",Medium,Fully Paid,0,credit_card,9.42,Low Risk,Large,33.8,4.97,LOW RISK
185076,"14,500",D,4,MORTGAGE,"102,000",High,Fully Paid,0,debt_consolidation,23.98,Medium Risk,Medium,14.22,11.59,MEDIUM RISK
475978,"6,600",A,1,MORTGAGE,"70,000",Medium,Fully Paid,0,car,21.07,Medium Risk,Medium,9.43,9.23,LOW RISK
258514,"10,225",A,1,OWN,"69,000",Medium,Current,0,debt_consolidation,22.07,Medium Risk,Medium,14.82,9.43,LOW RISK
262641,"25,000",E,5,RENT,"50,000",Medium,Charged Off,1,credit_card,32.55,Medium Risk,Large,50,15.62,MEDIUM RISK
144720,"4,000",C,3,RENT,"55,000",Medium,Fully Paid,0,debt_consolidation,19.88,Low Risk,Small,7.27,9.75,LOW RISK
606288,"6,000",D,4,MORTGAGE,"30,000",Low,Fully Paid,0,debt_consolidation,8.52,Low Risk,Medium,20,5.41,LOW RISK
362940,"8,000",A,1,RENT,"32,000",Low,Fully Paid,0,credit_card,25.96,Medium Risk,Medium,25,11.38,MEDIUM RISK
583517,"12,000",C,3,MORTGAGE,"80,000",High,Charged Off,1,debt_consolidation,22.23,Medium Risk,Medium,15,10.49,MEDIUM RISK
247779,"12,600",C,3,MORTGAGE,"86,000",High,Current,0,home_improvement,16.33,Low Risk,Medium,14.65,8.13,LOW RISK
650862,"3,000",D,4,OWN,"42,000",Medium,Fully Paid,0,medical,20.54,Medium Risk,Small,7.14,10.02,MEDIUM RISK
438963,"8,000",B,2,RENT,"55,000",Medium,In Grace Period,0,debt_consolidation,10.52,Low Risk,Medium,14.55,5.61,LOW RISK
564966,"17,625",C,3,RENT,"68,000",Medium,Charged Off,1,debt_consolidation,23.76,Medium Risk,Large,25.92,11.3,MEDIUM RISK
22002,"2,800",E,5,OWN,"35,000",Low,Fully Paid,0,debt_consolidation,20.61,Medium Risk,Small,8,10.44,MEDIUM RISK
124979,"8,000",B,2,MORTGAGE,"54,000",Medium,Fully Paid,0,debt_consolidation,12.91,Low Risk,Medium,14.81,6.36,LOW RISK
387890,"7,250",A,1,MORTGAGE,"46,000",Medium,Fully Paid,0,credit_card,27.03,Medium Risk,Medium,15.76,11.61,MEDIUM RISK
403419,"15,650",E,5,MORTGAGE,"58,000",Medium,Current,0,debt_consolidation,16.47,Low Risk,Large,26.98,8.99,LOW RISK
528012,"10,000",B,2,MORTGAGE,"97,500",High,Fully Paid,0,debt_consolidation,25.15,Medium Risk,Medium,10.26,11.26,MEDIUM RISK
308076,"10,800",D,4,RENT,"30,000",Low,Current,0,other,5,Low Risk,Medium,36,4.2,LOW RISK
524400,"12,000",B,2,RENT,"48,000",Medium,Charged Off,1,debt_consolidation,22.75,Medium Risk,Medium,25,10.5,MEDIUM RISK
117437,"3,000",E,5,RENT,"22,500",Low,Fully Paid,0,other,19.52,Low Risk,Small,13.33,10.41,MEDIUM RISK
638565,"12,800",F,6,RENT,"50,000",Medium,Charged Off,1,debt_consolidation,28.32,Medium Risk,Medium,25.6,14.33,MEDIUM RISK
631313,"5,000",B,2,MORTGAGE,"35,000",Low,Fully Paid,0,credit_card,25.55,Medium Risk,Medium,14.29,11.42,MEDIUM RISK
168919,"31,000",B,2,RENT,"86,500",High,Fully Paid,0,debt_consolidation,19.58,Low Risk,Large,35.84,9.23,LOW RISK
351229,"30,000",C,3,MORTGAGE,"300,000",High,Current,0,credit_card,19.48,Low Risk,Large,10,9.39,LOW RISK
656291,"16,000",B,2,RENT,"70,000",Medium,Fully Paid,0,debt_consolidation,18.36,Low Risk,Large,22.86,8.74,LOW RISK
224577,"7,500",C,3,RENT,"75,000",Medium,Charged Off,1,debt_consolidation,18.3,Low Risk,Medium,10,9.12,LOW RISK
406108,"35,000",A,1,OWN,"350,000",High,Current,0,credit_card,18.53,Low Risk,Large,10,8.01,LOW RISK
490705,"24,000",B,2,MORTGAGE,"65,000",Medium,Current,0,debt_consolidation,11.45,Low Risk,Large,36.92,5.78,LOW RISK
29735,"20,000",A,1,RENT,"89,000",High,Fully Paid,0,debt_consolidation,12.22,Low Risk,Large,22.47,5.89,LOW RISK
577767,"16,700",F,6,MORTGAGE,"68,000",Medium,Fully Paid,0,debt_consolidation,21.92,Medium Risk,Large,24.56,11.57,MEDIUM RISK
573747,"24,000",D,4,RENT,"96,000",High,Current,0,debt_consolidation,18.98,Low Risk,Large,25,9.79,LOW RISK
513821,"2,000",A,1,RENT,"20,000",Low,Fully Paid,0,debt_consolidation,16.09,Low Risk,Small,10,7.44,LOW RISK
95425,"31,450",D,4,MORTGAGE,"130,000",High,Charged Off,1,debt_consolidation,36.73,High Risk,Large,24.19,16.69,MEDIUM RISK
564169,"13,000",C,3,MORTGAGE,"68,000",Medium,Fully Paid,0,debt_consolidation,5.65,Low Risk,Medium,19.12,3.86,LOW RISK
433063,"16,525",D,4,MORTGAGE,"35,213",Low,Fully Paid,0,debt_consolidation,20.69,Medium Risk,Large,46.93,10.28,MEDIUM RISK
982,"3,000",B,2,MORTGAGE,"115,000",High,Fully Paid,0,debt_consolidation,10.14,Low Risk,Small,2.61,5.26,LOW RISK
237878,"10,000",B,2,MORTGAGE,"81,000",High,Charged Off,1,credit_card,13.97,Low Risk,Medium,12.35,6.79,LOW RISK
350306,"20,000",A,1,MORTGAGE,"76,400",Medium,Current,0,debt_consolidation,19.35,Low Risk,Large,26.18,8.54,LOW RISK
5608,"33,000",C,3,MORTGAGE,"225,000",High,Fully Paid,0,debt_consolidation,15.52,Low Risk,Large,14.67,7.81,LOW RISK
264148,"35,000",D,4,OWN,"270,000",High,Current,0,debt_consolidation,5.28,Low Risk,Large,12.96,3.91,LOW RISK
389599,"12,000",C,3,RENT,"96,800",High,Late (31-120 days),0,debt_consolidation,23.94,Medium Risk,Medium,12.4,11.38,MEDIUM RISK
149564,"35,000",C,3,MORTGAGE,"102,000",High,Fully Paid,0,major_purchase,21.81,Medium Risk,Large,34.31,10.32,MEDIUM RISK
87331,"8,000",E,5,RENT,"38,600",Low,Charged Off,1,debt_consolidation,17.1,Low Risk,Medium,20.73,9.44,LOW RISK
538119,"24,000",B,2,MORTGAGE,"250,000",High,Current,0,home_improvement,12.03,Low Risk,Large,9.6,6.01,LOW RISK
531575,"3,500",D,4,OWN,"48,000",Medium,Current,0,vacation,24.23,Medium Risk,Small,7.29,11.49,MEDIUM RISK
213121,"15,000",B,2,MORTGAGE,"70,000",Medium,Fully Paid,0,debt_consolidation,9.87,Low Risk,Large,21.43,5.15,LOW RISK
4602,"8,400",B,2,MORTGAGE,"75,000",Medium,Fully Paid,0,credit_card,31.21,Medium Risk,Medium,11.2,13.68,MEDIUM RISK
143620,"13,150",D,4,MORTGAGE,"40,000",Medium,Fully Paid,0,debt_consolidation,16.83,Low Risk,Medium,32.88,8.73,LOW RISK
289705,"20,700",C,3,MORTGAGE,"75,000",Medium,Charged Off,1,debt_consolidation,13.52,Low Risk,Large,27.6,7.01,LOW RISK
339957,"28,000",E,5,OWN,"110,000",High,Fully Paid,0,credit_card,18.02,Low Risk,Large,25.45,9.41,LOW RISK
652434,"8,400",C,3,RENT,"30,000",Low,Charged Off,1,debt_consolidation,29.72,Medium Risk,Medium,28,13.69,MEDIUM RISK
356336,"9,600",B,2,MORTGAGE,"32,000",Low,Current,0,credit_card,14.7,Low Risk,Medium,30,7.08,LOW RISK
562842,"5,600",A,1,RENT,"30,000",Low,Current,0,home_improvement,21.04,Medium Risk,Medium,18.67,9.42,LOW RISK
615421,"30,000",A,1,MORTGAGE,"110,000",High,Fully Paid,0,credit_card,11.98,Low Risk,Large,27.27,5.59,LOW RISK
150941,"13,000",B,2,MORTGAGE,"58,000",Medium,Charged Off,1,credit_card,28.31,Medium Risk,Medium,22.41,12.52,MEDIUM RISK
135733,"25,000",B,2,RENT,"62,000",Medium,Fully Paid,0,debt_consolidation,13.36,Low Risk,Large,40.32,6.74,LOW RISK
533751,"10,000",C,3,RENT,"40,000",Medium,Current,0,vacation,22.35,Medium Risk,Medium,25,10.74,MEDIUM RISK
579270,"14,000",A,1,RENT,"59,000",Medium,Current,0,credit_card,20.34,Medium Risk,Medium,23.73,9.14,LOW RISK
206844,"12,800",C,3,MORTGAGE,"43,000",Medium,Fully Paid,0,debt_consolidation,19.48,Low Risk,Medium,29.77,9.39,LOW RISK
409458,"16,000",C,3,MORTGAGE,"90,000",High,Charged Off,1,debt_consolidation,26.16,Medium Risk,Large,17.78,12.06,MEDIUM RISK
356813,"12,000",C,3,OWN,"80,000",High,Fully Paid,0,home_improvement,6.63,Low Risk,Medium,15,4.05,LOW RISK
139603,"23,000",B,2,MORTGAGE,"90,000",High,Fully Paid,0,debt_consolidation,22.6,Medium Risk,Large,25.56,10.24,MEDIUM RISK
600357,"10,400",D,4,RENT,"30,000",Low,Current,0,debt_consolidation,39.68,High Risk,Medium,34.67,18.07,MEDIUM RISK
481213,"14,000",C,3,MORTGAGE,"43,000",Medium,In Grace Period,0,home_improvement,28.2,Medium Risk,Medium,32.56,12.88,MEDIUM RISK
160129,"2,750",C,3,RENT,"32,000",Low,Fully Paid,0,debt_consolidation,29.78,Medium Risk,Small,8.59,13.71,MEDIUM RISK
283051,"10,000",B,2,RENT,"51,500",Medium,Current,0,debt_consolidation,31.32,Medium Risk,Medium,19.42,13.93,MEDIUM RISK
624503,"6,000",A,1,OWN,"36,504",Low,Charged Off,1,other,13.91,Low Risk,Medium,16.44,6.16,LOW RISK
484797,"20,000",C,3,MORTGAGE,"125,000",High,Fully Paid,0,credit_card,25.54,Medium Risk,Large,16,11.82,MEDIUM RISK
542006,"9,800",C,3,RENT,"37,000",Low,Fully Paid,0,credit_card,19.56,Low Risk,Medium,26.49,9.62,LOW RISK
577690,"6,000",C,3,RENT,"45,000",Medium,Fully Paid,0,debt_consolidation,16.05,Low Risk,Medium,13.33,8.22,LOW RISK
582470,"25,000",B,2,MORTGAGE,"61,000",Medium,Current,0,debt_consolidation,22.64,Medium Risk,Large,40.98,10.26,MEDIUM RISK
553980,"32,750",E,5,MORTGAGE,"75,000",Medium,Fully Paid,0,home_improvement,22.24,Medium Risk,Large,43.67,11.3,MEDIUM RISK
7982,"25,000",B,2,MORTGAGE,"65,000",Medium,Current,0,debt_consolidation,28.91,Medium Risk,Large,38.46,12.76,MEDIUM RISK
538460,"16,000",E,5,RENT,"60,000",Medium,Charged Off,1,debt_consolidation,6.82,Low Risk,Large,26.67,5.33,LOW RISK
280122,"15,000",B,2,MORTGAGE,"124,000",High,Current,0,credit_card,7.06,Low Risk,Large,12.1,4.02,LOW RISK
91582,"33,575",B,2,MORTGAGE,"73,000",Medium,Fully Paid,0,debt_consolidation,13.17,Low Risk,Large,45.99,6.47,LOW RISK
46079,"19,350",D,4,MORTGAGE,"43,000",Medium,Fully Paid,0,debt_consolidation,20.18,Medium Risk,Large,45,10.07,MEDIUM RISK
36848,"10,000",B,2,RENT,"30,000",Low,Fully Paid,0,debt_consolidation,23.04,Medium Risk,Medium,33.33,10.62,MEDIUM RISK
502015,"15,000",A,1,OWN,"67,000",Medium,Current,0,debt_consolidation,13.86,Low Risk,Large,22.39,6.14,LOW RISK
447223,"18,000",C,3,MORTGAGE,"54,000",Medium,Charged Off,1,debt_consolidation,21.04,Medium Risk,Large,33.33,10.02,MEDIUM RISK
575190,"21,000",C,3,MORTGAGE,"120,000",High,Current,0,credit_card,20.85,Medium Risk,Large,17.5,9.94,LOW RISK
65956,"21,000",C,3,MORTGAGE,"90,000",High,Charged Off,1,home_improvement,18.71,Low Risk,Large,23.33,9.08,LOW RISK
173626,"27,500",D,4,OWN,"105,000",High,Charged Off,1,debt_consolidation,10.6,Low Risk,Large,26.19,6.04,LOW RISK
196886,"18,000",A,1,MORTGAGE,"69,000",Medium,Fully Paid,0,credit_card,20.63,Medium Risk,Large,26.09,9.05,LOW RISK
501037,"24,000",B,2,MORTGAGE,"175,000",High,Current,0,debt_consolidation,25.55,Medium Risk,Large,13.71,11.42,MEDIUM RISK
33922,"24,000",C,3,OWN,"115,000",High,Charged Off,1,debt_consolidation,36.19,High Risk,Large,20.87,15.88,MEDIUM RISK
618395,"10,000",D,4,MORTGAGE,"58,000",Medium,Fully Paid,0,debt_consolidation,15.04,Low Risk,Medium,17.24,8.02,LOW RISK
508057,"5,000",B,2,RENT,"56,150",Medium,Current,0,debt_consolidation,3.16,Low Risk,Medium,8.9,2.66,LOW RISK
600257,"15,000",A,1,RENT,"80,000",High,Fully Paid,0,debt_consolidation,14.13,Low Risk,Large,18.75,6.65,LOW RISK
269631,"30,000",C,3,RENT,"104,000",High,Current,0,debt_consolidation,9.61,Low Risk,Large,28.85,5.64,LOW RISK
28829,"5,600",C,3,MORTGAGE,"55,000",Medium,Fully Paid,0,debt_consolidation,22.38,Medium Risk,Medium,10.18,10.55,MEDIUM RISK
551508,"10,000",A,1,MORTGAGE,"46,000",Medium,Current,0,debt_consolidation,22.02,Medium Risk,Medium,21.74,9.61,LOW RISK
22608,"13,500",A,1,MORTGAGE,"94,000",High,Fully Paid,0,debt_consolidation,6.77,Low Risk,Medium,14.36,3.51,LOW RISK
42966,"3,000",C,3,RENT,"26,000",Low,Fully Paid,0,medical,38.92,High Risk,Small,11.54,17.37,MEDIUM RISK
